"Content_ID","Map_ID","Content_Concept_1","Content_Relation_Direction","Content_Relation_Type","Content_Concept_2","Content_Username","Content_IP","Content_Date","Content_Merged_Concept_1","Content_Merged_Concept_2","Content_Source_ID","Content_Speech_ID","Content_Remark","User_ID","Content_Relation_Remark_Choice","Content_Relation_Explanation"
180,14,"beitrag deutschland","positive","Causal","solidaritat","femke","84.83.226.68","2012/8/7 14:59:27","Our national policies","solidarity",66,13,,,,
181,14,"solidaritat","positive","Causal","eigenen interessen","femke","84.83.226.68","2013/4/24 19:44:45","solidarity","Benefit of our state",66,13,,,,
182,14,"hegemonial denken","negative","Causal","Europa nicht weiter","femke","84.83.226.68","2012/8/7 15:01:10","power politics","Completion of EEC",66,13,,,,
183,14,"rivalitat","negative","Causal","Europa nicht weiter","femke","84.83.226.68","2012/8/7 15:01:31","power politics","Completion of EEC",66,13,,,,
184,15,"Europa samenruckt","positive","Causal","'wichtig'","femke","84.83.226.68","2013/4/24 19:45:20","European unification","benefit of all",67,14,,,,
185,15,"Europa samenruckt","positive","Causal","Frieden","femke","84.83.226.68","2012/8/7 15:15:05","European unification","peace",67,14,,,,
186,15,"Europa samenruckt","positive","Causal","wirtschaft besser entfalten","femke","84.83.226.68","2012/8/7 15:15:45","European unification","Welfare",67,14,,,,
187,15,"Europa samenruckt","positive","Causal","in technischen entwicklung nicht durch die weltmachte uberrollt zu werden","femke","84.83.226.68","2012/8/7 15:16:40","European unification","Europe as worldpower",67,14,,,,
188,15,"Europa samenruckt","positive","Causal","zukunft unseres volk","femke","84.83.226.68","2012/8/7 15:17:13","European unification","Benefit of our state",67,14,,,,
189,15,"wenig zu tun haben mit europa","positive","Causal","sicherten unser gutes geld ... unrecht","femke","84.83.226.68","2013/4/23 21:19:14","European cooperation","Stable DM",68,14,"*",,,
190,15,"neuen verein","non-existent","Causal","nich voran kommen","femke","84.83.226.68","2012/8/7 15:21:31","New organisations","Completion of EEC",69,14,,,,
191,15,"neuen verein","non-existent","Causal","nich voran kommen","femke","84.83.226.68","2012/8/7 15:21:50","New organisations","Completion of EEC",69,14,,,,
192,15,"der wille","positive","Causal","nich voran kommen / notwendig","femke","84.83.226.68","2012/8/7 15:22:37","Political will","Completion of EEC",69,14,,,,
193,15,"eigenen wunshe mit den verostellungen aderer auf einen nenner","positive","Causal","nich voran kommen / notwendig","femke","84.83.226.68","2012/8/7 15:23:17","Compromise","Completion of EEC",69,14,,,,
194,15,"zusammenarbeit im westen","positive","Causal","verstandigungspolitik","femke","84.83.226.68","2012/8/7 15:24:45","European cooperation","Rapprochement between East&ampWest",70,14,,,,
195,15,"erweiterung gemeinsamen markt","positive","Causal","'unseren erwartungen'","femke","84.83.226.68","2013/4/24 19:45:38","Completion of EEC","Benefit of our state",70,14,,,,
196,15,"politischen zusamnmenwirkungs im westen","positive","Causal","'unseren erwartungen'","femke","84.83.226.68","2013/4/24 19:45:54","European political cooperation","Benefit of our state",70,14,,,,
197,15,"austausch zwischen ost und west","positive","Causal","'unseren erwartungen'","femke","84.83.226.68","2013/4/24 19:46:10",,"Benefit of our state",70,14,,,,
198,16,"midgliedschaft im westlichen verteidigugngsbundnis","positive","Causal","sicherheid","femke","84.83.226.68","2012/8/7 16:57:03","European security cooperation","peace",71,15,,,,
199,16,"midgliedschaft im westlichen verteidigugngsbundnis","positive","Causal","Frieden","femke","84.83.226.68","2012/8/7 16:57:32","European security cooperation","peace",71,15,,,,
200,16,"einigung europas","positive","Causal","'wir sind teilnehmer die sich uber alle hmmnisse hinweg durchsetzen wird","femke","84.83.226.68","2013/4/24 19:46:39","European unification","Benefit of our state",71,15,,,,
201,16,"Wir sind schrittmacher","positive","Causal","gesamteuropaischen interessenausgleich","femke","84.83.226.68","2012/8/7 17:00:02","Our national policies","Harmonisation of European interests",71,15,,,,
202,16,"gesamteuropaischen interessenausgleich","positive","Causal","Friedensordnung","femke","84.83.226.68","2012/8/7 17:01:02","Harmonisation of European interests","peace",71,15,,,,
203,16,"teilhahme internationalen organisationen","positive","Causal","welfriedens","femke","84.83.226.68","2012/8/7 17:02:17","International cooperation","peace",71,15,,,,
204,16,"teilhahme internationalen organisationen","positive","Causal","eigenen interessen","femke","84.83.226.68","2012/8/7 17:02:52","International cooperation","Benefit of our state",71,15,,,,
205,16,"europa der barrieren abbaut","positive","Causal","Europe.. neben den welmachten behaupen","femke","84.83.226.68","2012/8/7 17:05:04","European integration","Europe as worldpower",72,15,,,,
206,16,"wirschaftlichen krafte verbindet","positive","Causal","Europe.. neben den welmachten behaupen","femke","84.83.226.68","2012/8/7 17:05:45","European economic integration","Europe as worldpower",72,15,,,,
207,16,"aufgaben der technologie gemeinsam anpackt","positive","Causal","Europe.. neben den welmachten behaupen","femke","84.83.226.68","2012/8/7 17:06:21","Completion of EEC","Europe as worldpower",72,15,,,,
208,16,"politisch sammenwachst","positive","Causal","Europe.. neben den welmachten behaupen","femke","84.83.226.68","2012/8/7 17:06:56","European political integration","Europe as worldpower",72,15,,,,
209,16,"Europaische gemeinschaften","positive","Causal","'richtungsweisendees modell'","femke","84.83.226.68","2013/4/24 19:46:56","European integration","benefit of all",72,15,,,,
210,16,"innen ausgebaut (eec)","positive","Causal","'muss werden'","femke","84.83.226.68","2013/4/24 19:47:12","Completion of EEC","benefit of all",72,15,,,,
211,16,"aussen erweitert (eec)","positive","Causal","'muss werden'","femke","84.83.226.68","2013/4/24 19:47:29","Completion of EEC","benefit of all",72,15,,,,
212,10,"political act","positive","Causal","progress","femke","84.83.226.68","2013/4/25 20:41:19","Political will","benefit of all",46,9,,,,
213,10,"political act","positive","Causal","major decision for Europe","femke","84.83.226.68","2012/8/7 17:38:47","Political will","European integration",46,9,,,,
214,10,"agreeement between governments","positive","Causal","major decision for Europe","femke","84.83.226.68","2012/8/7 17:39:07","Intergovernmental decisionmaking","European integration",46,9,,,,
215,17,"kraftmeierische misstone","negative","Causal","nich hilfreich fur wahrungsfragen","femke","84.83.226.68","2012/8/7 17:45:22","power politics","monetary stability",73,16,,,,
216,17,"national einheit unseres volkes","positive","Causal","grossere europa","femke","84.83.226.68","2012/8/7 17:49:03","French German cooperation","European integration",74,16,,,,
217,17,"d-f aussohnung und freundschaft","positive","Causal","factor der europaischen politik","femke","84.83.226.68","2012/8/7 17:50:27","French-German Friendship","European integration",74,16,,,,
218,17,"Europaische gemeinschaften","positive","Causal","einigung europas","femke","84.83.226.68","2012/8/7 17:51:43","European integration","European unification",75,16,,,,
219,17,"weitere starkung gemeinschaften","positive","Causal","wesentlichen interessen","femke","84.83.226.68","2013/4/24 19:47:51","Completion of EEC","Benefit of our state",75,16,,,,
220,17,"erweiterung eec mit lander","positive","Causal","'unterstutzen wir'","femke","84.83.226.68","2013/4/24 19:48:06","Enlargement of EU","Benefit of our state",75,16,,,,
221,17,"beitritt","positive","Causal","probleme","femke","84.83.226.68","2013/3/10 13:54:13","Enlargement of EU","Problems",75,16,,,,
222,17,"keine automatische ubergang","positive","Causal","politischen zusammenrucken","femke","84.83.226.68","2013/4/23 21:21:55","Political will","European political unification",76,16,"*",,,
223,17,"anstrengungen","positive","Causal","politischen zusammenrucken","femke","84.83.226.68","2012/8/7 17:58:11","Political will","European political unification",76,16,,,,
224,17,"pragmatism","positive","Causal","politischen zusammenrucken","femke","84.83.226.68","2012/8/7 17:58:33","Pragmatism","European political unification",76,16,,,,
225,17,"gemeinsame bemuhungen","positive","Causal","annaherung in politischen Fragen","femke","84.83.226.68","2012/8/7 17:59:39","Mutual European effort","European political integration",76,16,,,,
226,17,"ziel unseren europapolitik","positive","Causal","wirtschaftsunion","femke","84.83.226.68","2012/8/7 18:00:41","Our national policies","European economic unification",77,16,,,,
227,17,"ziel unseren europapolitik","positive","Causal","erweiterung","femke","84.83.226.68","2013/3/10 13:54:42","Our national policies","Enlargement of EU",77,16,,,,
228,17,"ziel unseren europapolitik","positive","Causal","politischen zusammenarbeit","femke","84.83.226.68","2012/8/7 18:01:45","Our national policies","European political cooperation",77,16,,,,
229,17,"mit anderen in angriff","positive","Causal","wirtschaftsunion (diese ziele)","femke","84.83.226.68","2012/8/7 18:02:53","Mutual European effort","European economic unification",78,16,,,,
230,17,"met anderen in angriff","positive","Causal","erweiterung  (diese ziele)","femke","84.83.226.68","2013/3/10 13:55:04","Mutual European effort","Enlargement of EU",78,16,,,,
231,17,"mit anderen in angriff","positive","Causal","politischen zusammenarbeit  (diese ziele)","femke","84.83.226.68","2012/8/7 18:03:47","Mutual European effort","European political cooperation",78,16,,,,
232,17,"sicherheit europas","positive","Causal","'ausgabe unserer generation'","femke","84.83.226.68","2013/4/24 19:48:26","peace","benefit of all",78,16,,,,
233,17,"europa einigen","positive","Causal","'ausgabe unserer generation'","femke","84.83.226.68","2013/4/24 19:49:15","European unification","benefit of all",78,16,,,,
234,17,"vereintes europa","positive","Causal","plats in der welt","femke","84.83.226.68","2012/8/7 18:06:26","European unification","Europe as worldpower",78,16,,,,
235,17,"solches europa","positive","Causal","gewin fur alle volker der erde","femke","84.83.226.68","2013/4/24 19:49:33","European unification","benefit of all",78,16,,,,
236,17,"solches europa","positive","Causal","hilfe...","femke","84.83.226.68","2013/4/24 19:49:48","European unification","benefit of all",78,16,,,,
237,17,"solches europa","positive","Causal","ausgleichend ...supermachten","femke","84.83.226.68","2012/8/7 18:10:46","European unification","Europe as worldpower",78,16,,,,
238,17,"solches europa","positive","Causal","Friedens","femke","84.83.226.68","2012/8/7 18:11:07","European unification","peace",78,16,,,,
239,17,"solches europa","positive","Causal","muss hauptziele sein jeden politik","femke","84.83.226.68","2013/4/24 19:50:06","European unification","benefit of all",78,16,,,,
240,17,"Deutsche aussenpolitik","positive","Causal","Friedenssicherung","femke","84.83.226.68","2012/8/7 18:12:37","Our national policies","peace",79,16,,,,
241,17,"mitwerkung","positive","Causal","verteidigungsbereidschaft","femke","84.83.226.68","2012/8/7 18:16:22","Our national policies","Cooperation in NATO",79,16,,,,
242,17,"erweiterung","positive","Causal","sicherheid","femke","84.83.226.68","2013/3/10 13:55:31","Enlargement of EU","peace",79,16,,,,
243,17,"politischen zusamnmen arbeit","positive","Causal","sicherheid","femke","84.83.226.68","2012/8/7 18:15:36","European political cooperation","peace",79,16,,,,
244,17,"mitzuarbeiten","positive","Causal","atlantischen allianz","femke","84.83.226.68","2012/8/7 18:17:04","Our national policies","Cooperation in NATO",79,16,,,,
245,17,"atlantische allianz","positive","Causal","Friedensziele","femke","84.83.226.68","2012/8/7 18:17:48","Cooperation in NATO","peace",79,16,,,,
246,17,"verbesserung beziehungen... SU/ warshaupact","positive","Causal",,"femke","84.83.226.68","2012/8/7 18:20:14","Rapprochement between East&ampWest","Harmonisation of European interests",79,16,,,,
247,17,"innerdeutsche modus vivendi","positive","Causal","annaherung gerennten teile","femke","84.83.226.68","2012/8/7 18:21:08","Rapprochement between East&ampWest","Reunification of Germany",79,16,,,,
248,17,"beizutragen","positive","Causal","Friedensordnung","femke","84.83.226.68","2012/8/7 18:21:59","Our national policies","peace",79,16,,,,
249,17,"westlichen vertidigungsbudnisses","positive","Causal","'unsere weg ohne gefahr'","femke","84.83.226.68","2013/4/24 19:50:25","Cooperation in NATO","Benefit of our state",80,16,,,,
250,17,"gemeinsamkeit met partnern","positive","Causal","'unsere weg ohne gefahr'","femke","84.83.226.68","2013/4/24 19:50:41","European cooperation","Benefit of our state",80,16,,,,
251,17,"nationalistischer borniertheit","negative","Causal","illusionismus","femke","84.83.226.68","2013/4/24 19:50:56","power politics","benefit of all",80,16,,,,
252,17,"nationalistischer borniertheit","negative","Causal","schlecht fur deutschland","femke","84.83.226.68","2013/4/24 19:51:10","power politics","Benefit of our state",80,16,,,,
253,18,"terminkalender von Den Haag","positive","Causal","Heilsamen Zwang","femke","84.83.226.68","2012/8/7 21:52:07","phased plan for EMU","Discipline",81,17,,,,
254,18,"heilsamen Zwang","positive","Causal","Zahlreigche.. entscheidungen... eur. gemeinschaft","femke","84.83.226.68","2012/8/7 21:53:44","Discipline","European integration",81,17,,,,
255,18,"Stabilitats und wachtsumsgemeinschaft","positive","Causal","vollendung","femke","84.83.226.68","2012/8/7 21:56:04","stability and growth community","Completion of EEC",82,17,,,,
256,18,"Stabilitats und wachtsumsgemeinschaft","negative","Causal","krisensicheren","femke","84.83.226.68","2012/8/7 21:56:49","stability and growth community","crisis",82,17,,,,
